Продукт;Идентификатор пробы;Дата;Время;Статус пробы;Номер пробы;Fat;Lactose;Protein;SNF;TS;Белок;Жир;Лактоза;Сухие;Сухой остаток;Сухой остаток не жир;Т.замерзания;лактоза;Formaldeh;P-Nitrite;S-Bicarb;Sucrose;Urea;Zero1;Zero2;Zero3;Buffalo Milk;Cow Milk;Состояние прибора
Clean;;29-04-2021;12:20:13;0000 : Ошибка отсутствует;-1;;;;;;;;;;;;;;;;;;;;;;;;0000 : ОК
